"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"152",NA,NA,NA,NA,NA,NA,NA,4.718026214775e-13,4.42158695369639e-12,1.08024565838459e-11,1.25685669105695e-13,2.48898449423605e-12,8.76561586484845e-13,8.82274277735493e+29,3.60055951774577e-10,2.65516220159737e-11,NA,2.39043160063613e-09,1.00472325912967e-09,1.5997241324457e-11,1.88489804447821e+31,1.31120059345338e-09,7.97199759868964e-12,1.05858889798529e-11,8.38552087345602e+32,2.15207370212373e-10,1.3129168763886e+36,1.35798070107479e-09,3.08035410222277e+24,NA
"153",NA,NA,NA,NA,NA,NA,NA,4.4062186549711e-13,4.12941560395803e-12,1.06759330792364e-11,1.27039358694393e-13,2.54590504762166e-12,8.03925712996512e-13,9.18002583647154e+29,4.234858671089e-10,2.48319586397133e-11,NA,2.55645658893285e-09,9.8628079587948e-10,1.59346509351392e-11,2.08993792100145e+31,1.48107879200583e-09,8.14166084212972e-12,1.26010616485048e-11,5.53963252043414e+32,1.99781163697304e-10,1.20107462112101e+36,1.29191138034165e-09,5.14442351710485e+24,NA
"154",NA,NA,NA,NA,NA,NA,NA,4.45017756582604e-13,4.14128306613378e-12,1.15017827877677e-11,1.19345244096937e-13,2.63979549561451e-12,9.54217257130656e-13,8.45212510783869e+29,3.59770885618942e-10,2.55442781549575e-11,NA,2.14912324569343e-09,7.8981469585448e-10,1.52752499502407e-11,2.35656436128405e+31,1.45292766577e-09,7.2948826509644e-12,1.07945555776293e-11,7.77453277652538e+32,2.54242040558081e-10,5.56097344659423e+35,1.12696074441112e-09,5.05030075961943e+24,NA
"155",NA,NA,NA,NA,NA,NA,NA,4.75964840348788e-13,3.91009336207503e-12,1.14951063252097e-11,1.18484354159966e-13,2.51254014673916e-12,8.67461919533683e-13,7.88381541200643e+29,4.00343892362808e-10,2.57365511551808e-11,NA,2.5284492276156e-09,1.0709034267473e-09,1.44376540957988e-11,2.34651445449091e+31,1.69949117365891e-09,7.29929916789095e-12,1.11714243215306e-11,9.19068884579555e+32,2.09151347500271e-10,1.3589729441301e+36,9.27668785941093e-10,3.44401291307702e+24,NA
"156",NA,NA,NA,NA,NA,NA,NA,4.59438541683691e-13,3.90590597764234e-12,1.21406137147825e-11,1.1330165117569e-13,2.27805728247686e-12,8.98385809061117e-13,1.1222291745787e+30,4.06116420999066e-10,2.59252281165554e-11,NA,2.51485703369405e-09,9.13468325295984e-10,1.41357548897883e-11,2.98489250285285e+31,1.28567267153168e-09,9.32337337195804e-12,9.38617058935507e-12,4.78056859166257e+32,1.75078436722219e-10,2.13296528337148e+36,1.13371164707465e-09,6.47950944798796e+24,NA
"157",NA,NA,NA,NA,NA,NA,NA,4.75824038159812e-13,3.7187554030971e-12,1.25878724293678e-11,1.20150554277781e-13,2.40543222150851e-12,8.88608028904988e-13,6.85623619503703e+29,3.98166258019185e-10,2.44160437696133e-11,NA,2.32931642663834e-09,1.1067912640111e-09,1.84347393201055e-11,5.95042947198148e+31,1.48307374399487e-09,7.52964833351837e-12,1.01567333815877e-11,6.25321620072733e+32,2.49015302567262e-10,1.68301340127547e+36,1.13211498214406e-09,1.86014728507816e+24,NA
"158",NA,NA,NA,NA,NA,NA,NA,4.40329619027702e-13,3.40276189473411e-12,1.25278394816872e-11,1.178738369533e-13,2.5625615253459e-12,9.69639468448363e-13,8.95805306987267e+29,3.60766760522357e-10,2.61862098823085e-11,NA,2.66432451331294e-09,9.28967283077866e-10,1.73715240646397e-11,3.1404691473564e+31,1.40643514754877e-09,8.15221894022688e-12,1.39529340236729e-11,4.62803653485791e+32,2.03291450990115e-10,1.63066226232512e+36,1.02105417565094e-09,4.58063076856368e+24,NA
"159",NA,NA,NA,NA,NA,NA,NA,4.64280395590184e-13,3.42957893704012e-12,1.45662723167921e-11,1.2325802730766e-13,2.61422993654554e-12,9.62316390458481e-13,1.03513310914376e+30,4.01136548470783e-10,2.97629114779939e-11,NA,2.45625408347106e-09,1.12519828763269e-09,1.49732428215709e-11,1.94306749492741e+31,1.72298405364798e-09,9.0925271877902e-12,1.13284386997413e-11,1.0988626253615e+33,2.16497563841115e-10,7.02919748390268e+35,1.0742926147578e-09,2.8646428293236e+24,NA
"160",NA,NA,NA,NA,NA,NA,NA,4.5579369760828e-13,3.33438298757079e-12,1.39161015928263e-11,1.19848532473371e-13,2.52757981434745e-12,8.80341861953897e-13,8.56210612458871e+29,3.97733704537637e-10,2.89833515740889e-11,NA,2.65738677214486e-09,9.78388016209192e-10,1.12397371549795e-11,2.97596663410394e+31,1.28694606962617e-09,8.42614550466507e-12,1.25588366861511e-11,7.54449649705553e+32,2.22077575998504e-10,1.13400527700344e+36,8.70191095024727e-10,4.1496693307517e+24,NA
"161",NA,NA,NA,NA,NA,NA,NA,4.38715538691786e-13,3.17925164497088e-12,1.37898841787544e-11,1.17088670006611e-13,2.46023328227167e-12,9.34141419378403e-13,8.01606782336874e+29,3.72940298534737e-10,2.58578407232576e-11,NA,2.7175203300393e-09,9.25427389811339e-10,1.34196900417128e-11,4.19436730556167e+31,1.440301114482e-09,8.22831086094635e-12,1.21903715681239e-11,4.9131095951713e+32,1.84654446343827e-10,5.85437461928049e+35,1.0953845522479e-09,7.44510291775922e+24,NA
"162",NA,NA,NA,NA,NA,NA,NA,4.692831575999e-13,3.12578934398171e-12,1.36292708657857e-11,1.22508387041869e-13,2.44590298357314e-12,9.21059237143318e-13,9.92700542919356e+29,3.58563867446917e-10,2.69876952674414e-11,NA,2.32053907142524e-09,7.96641299876929e-10,1.3598715922161e-11,2.48485215585073e+31,1.45536436952691e-09,8.61180513209945e-12,1.23250556817596e-11,4.4667044621502e+32,1.93701168808878e-10,6.63549773881434e+35,9.6468534580955e-10,2.8864622632287e+24,NA
"163",NA,NA,NA,NA,NA,NA,NA,4.43021872795599e-13,2.84928709603062e-12,1.48083298926119e-11,1.18228664587421e-13,2.53590881394871e-12,8.62674849869107e-13,8.82196590256235e+29,3.40991562081424e-10,2.68946370687863e-11,NA,2.24936652814073e-09,1.22120159158048e-09,1.47867831662539e-11,1.15649287546178e+31,1.56954311327534e-09,7.06577757664121e-12,1.06137961587021e-11,4.63842621649847e+32,2.03652158467124e-10,1.18710079590349e+36,8.82650958528657e-10,2.0689378178123e+24,NA
"164",NA,NA,NA,NA,NA,NA,NA,4.44130729527514e-13,2.93209774449815e-12,1.53439795772385e-11,1.09035715053602e-13,2.60300599015114e-12,8.65383322641435e-13,6.63035205343241e+29,3.77702366310162e-10,2.7084242458852e-11,NA,2.16630711298445e-09,1.22007798229961e-09,1.30490245120628e-11,1.44735024425478e+31,1.78502936290304e-09,7.18450755258978e-12,1.19694550577028e-11,4.10135010708523e+32,1.84309860048693e-10,9.36470842060236e+35,8.16402050123942e-10,3.44060090464269e+24,NA
"165",NA,NA,NA,NA,NA,NA,NA,4.54402643150437e-13,2.87484493370847e-12,1.6132613078893e-11,1.18171339594879e-13,2.50920459318139e-12,8.3738792800782e-13,1.11304626477294e+30,3.70914156839096e-10,2.68857716995679e-11,NA,2.61620196546624e-09,1.12445374616838e-09,1.61126412264959e-11,2.91917609761694e+31,1.47098390681477e-09,7.02420623845648e-12,1.0605813561969e-11,4.08221382638702e+32,1.92886985489128e-10,2.41149450892034e+36,7.80188090105325e-10,5.17707211134865e+24,NA
"166",NA,NA,NA,NA,NA,NA,NA,4.47879616440362e-13,2.57982321298644e-12,1.6050214945431e-11,1.19278501800749e-13,2.53011688522272e-12,9.57149911385563e-13,1.18698498606573e+30,3.45884498679972e-10,2.52419287458935e-11,NA,2.64564818505411e-09,9.76750301700962e-10,1.32645607467823e-11,4.91586143989646e+31,1.58410637229785e-09,9.00850489866372e-12,1.3002962995968e-11,5.81491950907244e+32,1.9164360686083e-10,1.80782116088204e+36,7.91213860448814e-10,2.61101020236723e+24,NA
"167",NA,NA,NA,NA,NA,NA,NA,4.45300377849462e-13,2.43027845091686e-12,1.66653621552448e-11,1.16005616728563e-13,2.65821347202788e-12,8.55700986931926e-13,8.00124459408099e+29,3.69247164389689e-10,2.53989696702433e-11,NA,3.28873973068122e-09,8.82316444015763e-10,1.44814684577002e-11,4.65324140237e+31,1.64776272134694e-09,8.42321678331636e-12,1.2056425333005e-11,6.17721255936175e+32,2.1872161141783e-10,9.91586371043986e+35,8.29458023489765e-10,7.17814929982774e+24,NA
"168",NA,NA,NA,NA,NA,NA,NA,4.16406709617524e-13,2.37323567362334e-12,1.77336382021561e-11,1.13078820869882e-13,2.49614121061988e-12,8.9446921373038e-13,8.26088723921456e+29,3.75346359192989e-10,2.58681158742008e-11,NA,2.79143701527447e-09,1.03476847939267e-09,1.21835172143825e-11,3.25337340038904e+31,1.63210975331859e-09,7.62690436999258e-12,9.79450023091251e-12,1.12850685014161e+33,1.96453255623842e-10,6.43542309883193e+35,9.91090284845746e-10,2.62075356401335e+24,NA
"169",NA,NA,NA,NA,NA,NA,NA,4.40090939936231e-13,2.32921857693367e-12,1.69344999611517e-11,1.16766710813826e-13,2.55937963330557e-12,8.81224155346474e-13,7.96589431225558e+29,3.76740085204644e-10,2.68804769548587e-11,NA,2.72916163409954e-09,1.14625940849288e-09,1.6901797363221e-11,3.10498276928248e+31,1.34694906425058e-09,1.01193920972167e-11,1.13374132460871e-11,3.98883138393189e+32,1.82902786938731e-10,1.36687989413875e+36,7.66432887235202e-10,3.41696844231092e+24,NA
"170",NA,NA,NA,NA,NA,NA,NA,4.2476083582791e-13,2.17061594885086e-12,1.73305513846085e-11,1.10971588054433e-13,2.60168927882394e-12,9.18335356998246e-13,8.61712803754461e+29,3.58915308489287e-10,2.5788357929563e-11,NA,2.53951621338407e-09,8.94660743382172e-10,1.63603432016159e-11,2.00269189589465e+31,1.60216842502469e-09,8.42407115455371e-12,1.14277071716616e-11,6.78034087722261e+32,1.87932439952756e-10,1.03265162338376e+36,9.30571738434513e-10,1.40127986806667e+24,NA
"171",NA,NA,NA,NA,NA,NA,NA,4.46392235836763e-13,1.98782271086953e-12,1.9463029596062e-11,1.12152097146961e-13,2.49401756720957e-12,8.94053079111663e-13,7.34140201002808e+29,3.6617278040752e-10,2.66739295086789e-11,NA,2.08390595845836e-09,1.00847237328497e-09,1.24599271285652e-11,5.6100697392556e+31,1.11490239405513e-09,8.27016506309912e-12,1.10101062575309e-11,5.35366332834609e+32,2.22173785457321e-10,6.45454803290151e+35,8.15614545592867e-10,3.99104429485904e+24,NA
"172",NA,NA,NA,NA,NA,NA,NA,4.11303252972491e-13,2.10707773297882e-12,2.02341135044898e-11,1.17742801250768e-13,2.64440522349945e-12,9.32536708171284e-13,7.65173569659152e+29,3.82466787829231e-10,2.45447171943341e-11,NA,2.41158683028706e-09,1.10625280828921e-09,1.50909974326543e-11,1.37083611953257e+31,1.4375180314186e-09,7.98031270803879e-12,1.15913410374952e-11,3.10817534768153e+32,2.23403751658031e-10,7.34734185013257e+35,8.18891161735997e-10,2.53153132336871e+24,NA
"173",NA,NA,NA,NA,NA,NA,NA,4.36998288671692e-13,1.86281538226187e-12,2.02325670938315e-11,1.07565611411653e-13,2.70200496450291e-12,8.80987647818309e-13,9.33033221350729e+29,3.61643457461644e-10,2.70197223853342e-11,NA,2.66207738423141e-09,1.00701762402029e-09,1.74399293785746e-11,2.55568595333361e+31,1.31664703996004e-09,7.73146514083609e-12,1.2963893325576e-11,7.48208541602661e+32,2.45974601159339e-10,7.28315730580963e+35,8.08023296815454e-10,1.44544088025104e+24,NA
"174",NA,NA,NA,NA,NA,NA,NA,4.24580205898167e-13,1.83299432795668e-12,1.93192884110864e-11,1.13057934092008e-13,2.66938073845658e-12,8.89725039751988e-13,8.21229462025719e+29,3.47678464101473e-10,2.75077478714342e-11,NA,2.77489922534204e-09,9.07260031039091e-10,1.20637639929318e-11,3.32537755578668e+31,9.90785090305615e-10,7.1968459358296e-12,1.17692482395467e-11,5.82602278165169e+32,1.94589712347138e-10,6.76022117528261e+35,5.93104464051652e-10,1.19435060301496e+24,NA
"175",NA,NA,NA,NA,NA,NA,NA,4.09058086446973e-13,1.72992776239961e-12,2.02600477594914e-11,1.02594036545537e-13,2.62678289335797e-12,8.13396181351454e-13,8.20527646847846e+29,3.55848769844283e-10,2.72521775448781e-11,NA,2.48762139628077e-09,1.05901412363535e-09,1.09504245511475e-11,1.67868018171323e+31,1.27252475450544e-09,8.50339200972957e-12,1.18766408424053e-11,5.44744086674562e+32,2.30735420510346e-10,1.1962499392588e+36,7.63484757817468e-10,1.3178547195906e+24,NA
"176",NA,NA,NA,NA,NA,NA,NA,4.03813193607301e-13,1.72659133897557e-12,2.23022453764491e-11,1.07289065827591e-13,2.58501397249595e-12,9.41430325583096e-13,9.09196731340152e+29,3.88832302738347e-10,2.75554025957156e-11,NA,2.61258952311032e-09,8.53536124871015e-10,1.42335376404501e-11,4.3581108285623e+31,1.40617259366706e-09,9.42964733090837e-12,9.4304162995225e-12,3.25676701165694e+32,2.3050005562549e-10,8.86267023860076e+35,7.65955151327495e-10,5.46858059579101e+24,NA
"177",NA,NA,NA,NA,NA,NA,NA,4.20759326295335e-13,1.50064257902399e-12,2.13868534692262e-11,1.08884143769156e-13,2.61978309889887e-12,8.7783350602287e-13,1.08288128159026e+30,3.80117167534789e-10,2.88551942664036e-11,NA,2.82514003412775e-09,1.42337957883255e-09,1.45234802528702e-11,2.92580860552402e+31,1.4016886829622e-09,8.68503660878784e-12,1.0547829907771e-11,3.22559971750376e+32,1.59765661271587e-10,1.51997590969208e+36,6.26847730990408e-10,4.57966454558781e+24,NA
"178",NA,NA,NA,NA,NA,NA,NA,4.00409574167778e-13,1.48395696419486e-12,2.22484844570476e-11,1.01827494766394e-13,2.45496186847837e-12,8.61983454293387e-13,9.12661200612219e+29,4.08650500946135e-10,2.79204328270804e-11,NA,2.43709740857975e-09,1.28045589181062e-09,1.35533336343943e-11,2.92080983466214e+31,1.47288929719544e-09,8.13973516817446e-12,1.11350415797182e-11,3.39588846460374e+32,1.74010713462115e-10,5.21580702075302e+35,5.59560787573845e-10,6.8772973453417e+24,NA
"179",NA,NA,NA,NA,NA,NA,NA,3.94725399799895e-13,1.43488042026589e-12,2.19446121516863e-11,1.06081987265164e-13,2.46710671110747e-12,8.99231141339753e-13,5.73175460548111e+29,3.60496105745379e-10,2.87328839695881e-11,NA,2.67735463376702e-09,1.12540587754716e-09,1.60558362770524e-11,3.04526813145356e+31,1.57028833657348e-09,8.40226097614295e-12,1.1488393898105e-11,1.21000772779161e+33,1.81266553638958e-10,1.92536122962917e+36,7.88576138325819e-10,4.30587619954023e+24,NA
"180",NA,NA,NA,NA,NA,NA,NA,4.0454777540512e-13,1.3185772955301e-12,2.21235285235512e-11,1.10111617074752e-13,2.35027910381948e-12,9.48171294290135e-13,7.5093536609354e+29,3.63829263280143e-10,2.73874477588871e-11,NA,2.43184704589427e-09,9.80179112040829e-10,1.43191625203433e-11,1.37389597300327e+31,1.41290083789659e-09,7.74150301518063e-12,1.23579854393347e-11,7.84829973081591e+32,2.35404272026919e-10,8.82100878167377e+35,6.79537086574371e-10,7.97765274184078e+24,NA
"181",NA,NA,NA,NA,NA,NA,NA,3.90148572851631e-13,1.33383812701456e-12,2.30548728934231e-11,9.69185898670154e-14,2.56154694146736e-12,9.27333811150584e-13,8.52975181870199e+29,3.75016974878098e-10,2.84248120219252e-11,NA,2.69153739894156e-09,1.08569425519131e-09,1.10964329303789e-11,3.51919644356508e+31,1.40698283789441e-09,7.35064832664164e-12,1.26368434112862e-11,3.62430515943562e+32,2.16244377475185e-10,2.01312877488088e+36,5.82828002140661e-10,1.06839062466322e+24,NA
"182",NA,NA,NA,NA,NA,NA,NA,4.10629171245518e-13,1.25552441486573e-12,2.43232090358981e-11,1.0749365946267e-13,2.75026170258499e-12,9.29568926187152e-13,8.3270995712899e+29,3.78262274299855e-10,2.92347990920902e-11,NA,2.38493455277665e-09,9.10695866174586e-10,1.52966131696297e-11,2.44422621213366e+31,1.16992052100657e-09,8.57641838529259e-12,1.10057789400817e-11,6.14577729396328e+32,1.84242267750364e-10,2.24916394157663e+36,5.29204445453738e-10,5.70026498588532e+24,NA
"183",NA,NA,NA,NA,NA,NA,NA,3.62058358006318e-13,1.17018909779954e-12,2.52424204122977e-11,1.03582128894961e-13,2.4265140217558e-12,8.79187655382201e-13,5.47901379169336e+29,3.75167077031505e-10,2.81370240699771e-11,NA,2.58410962136614e-09,1.18702419813768e-09,1.21555207347805e-11,1.57532034150737e+31,1.12157639956868e-09,7.08771187416222e-12,1.15677725967732e-11,3.38438740391414e+32,1.97848347635443e-10,1.6705152976441e+36,5.23742016981017e-10,2.04394063358999e+24,NA
"184",NA,NA,NA,NA,NA,NA,NA,3.6189973335103e-13,1.11528766620687e-12,2.50677942953718e-11,1.04632969105425e-13,2.51309561296364e-12,8.15358706530078e-13,6.38098618192894e+29,3.75094216107722e-10,2.69964705932141e-11,NA,2.25830492063933e-09,9.71673243079167e-10,1.4052858001624e-11,2.30560613354698e+31,1.42853991890709e-09,7.2463650178554e-12,1.2880090638479e-11,4.5613267948645e+32,2.41939841687652e-10,4.51027749633331e+35,5.54376974830318e-10,3.49122648405703e+24,NA
"185",NA,NA,NA,NA,NA,NA,NA,3.60487253663206e-13,1.12516134572354e-12,2.62155992391807e-11,9.60647892395591e-14,2.57982357300284e-12,8.75063052741303e-13,1.31668409016073e+30,3.46798518718728e-10,2.69521565309484e-11,NA,2.49405657386857e-09,1.27200633038909e-09,1.17899341985161e-11,2.02534785957948e+31,9.70532080830969e-10,8.75928481488979e-12,9.70662302379442e-12,5.8709821463301e+32,2.1477053816079e-10,8.91398499102304e+35,5.686409510362e-10,3.8696097167499e+24,NA
"186",NA,NA,NA,NA,NA,NA,NA,3.6086588503572e-13,9.96063679879586e-13,2.75724944347705e-11,9.95349902523357e-14,2.57555810170246e-12,9.30893196289766e-13,7.23097039284453e+29,3.66299196966849e-10,2.59823687499735e-11,NA,2.38885572682639e-09,1.13335722409619e-09,1.43799851193001e-11,1.25017129843097e+31,1.5986659781642e-09,8.9349867872515e-12,1.08364961269466e-11,1.0515510966198e+33,1.61302407868815e-10,1.2804758110563e+36,5.28665788426759e-10,3.44806933491474e+24,NA
"187",NA,NA,NA,NA,NA,NA,NA,3.68558533106077e-13,9.85245376025992e-13,2.46044725500381e-11,9.59524002302788e-14,2.45228100309724e-12,8.7925882519855e-13,5.91146030399202e+29,3.63485700747553e-10,2.87312465453322e-11,NA,2.62393696064222e-09,9.30178823864263e-10,1.40929492695028e-11,2.08423324349294e+31,1.33262646198191e-09,7.62417391017405e-12,1.40291048647511e-11,4.12955716318665e+32,2.85150913261138e-10,4.48514759190845e+35,6.65747974721096e-10,1.7220811143812e+24,NA
"188",NA,NA,NA,NA,NA,NA,NA,3.6617625193741e-13,8.71499695862053e-13,2.6659865781462e-11,9.59105445005903e-14,2.53967677290885e-12,9.12499818911232e-13,5.4873735284154e+29,3.52425686928873e-10,2.80852383020392e-11,NA,2.71085755663075e-09,9.82645124501147e-10,1.22782856130354e-11,2.63424600367086e+31,1.32944213684574e-09,6.87204327761432e-12,1.08372199603916e-11,3.01719971568204e+32,2.11536825693793e-10,2.07521888420815e+36,4.87547668366587e-10,5.52962446349385e+24,NA
"189",NA,NA,NA,NA,NA,NA,NA,3.45692813861981e-13,8.8297703904329e-13,2.75581257092408e-11,1.01066731947846e-13,2.51465043421649e-12,9.64583224215128e-13,6.88040043711598e+29,3.51198289788e-10,2.6636270927745e-11,NA,2.51687970050045e-09,9.66748139513029e-10,1.27827730087007e-11,2.19195673741946e+31,1.27767835359615e-09,7.91044354433163e-12,1.2314764756271e-11,8.42002315543198e+32,2.22135329577717e-10,5.48230122785953e+36,5.7744389824408e-10,5.18394296389117e+24,NA
"190",NA,NA,NA,NA,NA,NA,NA,3.57956262476873e-13,8.35546660040961e-13,2.88717536174047e-11,9.98205733273106e-14,2.45340724204835e-12,9.01302947171235e-13,7.24247035024859e+29,3.67885330550743e-10,2.6912751772417e-11,NA,2.44384414741894e-09,8.47285152847791e-10,1.37585630721466e-11,2.39040683382427e+31,1.37415632701401e-09,6.64096767438632e-12,9.91683832443368e-12,4.80037807219934e+32,2.75475314033181e-10,9.68187435037397e+35,5.37736689779173e-10,9.17144004376266e+24,NA
"191",NA,NA,NA,NA,NA,NA,NA,3.34383562817316e-13,7.91813243417628e-13,2.96253496336723e-11,9.51997038912408e-14,2.6699989458228e-12,8.74524359853624e-13,4.51921617408077e+29,3.72790970200559e-10,2.70307166325837e-11,NA,2.718826495749e-09,1.10851413382802e-09,1.29204555242365e-11,2.39702459360897e+31,1.24770834462369e-09,9.57975113032346e-12,1.02562912168162e-11,1.58768181858662e+33,2.64462184954765e-10,3.02975469057934e+36,4.60557307326741e-10,1.01581784744296e+25,NA
"192",NA,NA,NA,NA,NA,NA,NA,3.30018689046687e-13,8.14000411250479e-13,2.80531011750315e-11,9.54285628516902e-14,2.35269686694155e-12,8.96665912205815e-13,6.48692761405249e+29,3.74893416138761e-10,2.75387674453486e-11,NA,2.49510793565775e-09,1.16243970660593e-09,1.37460471196059e-11,1.22596120809197e+31,1.31033773024942e-09,8.14422981889224e-12,9.27722332680171e-12,4.72424662117647e+32,1.90578157577337e-10,9.40583208446555e+35,4.42708317709633e-10,7.42610946054155e+24,NA
"193",NA,NA,NA,NA,NA,NA,NA,3.59709904172565e-13,7.98051968494787e-13,2.83709496895558e-11,1.10522313249917e-13,2.49615642720962e-12,9.59977235442984e-13,6.77344587442433e+29,3.55825186138235e-10,2.61220120378345e-11,NA,2.71657837778678e-09,1.22720733606025e-09,1.31496971589396e-11,1.9399396291426e+31,1.24204014359864e-09,6.7824519559754e-12,1.05679125371449e-11,9.65160226353623e+32,2.29503362334425e-10,2.62373713714818e+36,4.94521703690339e-10,2.82583798882735e+24,NA
"194",NA,NA,NA,NA,NA,NA,NA,3.40752916658997e-13,7.31630791392912e-13,3.15944410363181e-11,9.67990925105804e-14,2.44542154953711e-12,8.80112248305477e-13,7.32655236293005e+29,3.68397383865925e-10,2.68196804236845e-11,NA,2.27660333216497e-09,9.93624930719817e-10,1.48289317640457e-11,4.55689148433245e+31,1.19056212251092e-09,7.26047837681017e-12,1.15358866074674e-11,1.83299345182419e+32,3.19098884200426e-10,1.76528789574385e+36,4.78244227887061e-10,2.71930288550758e+24,NA
